SPUR,KAP INDUSTRIAL,ADVTECH,REUNERT,CLICKS GROUP,CITY LODGE HOTELS,PPC,NAMPAK,MURRAY & ROBERTS,SUPER GROUP,CURRO HOLDINGS,INVICTA,PICK N PAY STORES,TSOGO SUN,SHOPRITE,GRINDROD,WOOLWORTHS HDG,FAMOUS BRANDS,AFRIMAT,MASSMART,MR PRICE GROUP,RAUBEX GROUP,THE FOSCHINI GROUP,BARLOWORLD,BIDVEST GROUP,SUN INTERNATIONAL,WLSN.BAYLY HOLMES-OVCON,MPACT,HUDACO,CASHBUILD,LEWIS GROUP,TRENCOR,ITALTILE,IMPERIAL,SPAR GROUP,TRUWORTHS INTL
2650,440,1080,6605,25390,7650,330,720,1083,2716,1772.0,2038,6870,1208,13589,490,5775,7876,3231,4468,15707,2000,15716,12300,21638,3675,13700,1510.0,10600,21860,2865,2851,1339,5740,19801,5100
2652,428,1075,6670,25648,7748,338,749,1074,2800,1754.0,2099,6980,1250,13280,490,5801,7853,3200,4378,15824,2033,15640,12265,21440,3661,13745,1510.0,10571,21436,2949,2803,1350,5714,20900,5125
2650,435,1080,6798,25608,7700,353,732,1087,2850,1746.0,2037,6840,1225,13329,499,5811,7800,3233,4400,16008,2080,15958,12363,21500,3616,14100,1563.0,10750,21303,3000,2772,1350,5710,20801,5167
2661,446,1110,6997,25577,7605,340,739,1074,2857,1750.0,2190,6925,1225,13433,499,5801,7957,3210,4505,16113,2113,16052,12400,21493,3690,14350,1550.0,10825,21300,3050,2867,1349,5717,21275,5260
2680,424,1111,7100,25684,7601,341,735,1074,2865,1750.0,2110,6910,1235,13413,498,5765,7800,3264,4459,16198,2115,16143,12362,21405,3770,14328,1565.0,10750,21249,3030,2878,1303,5720,21081,5235
2650,428,1103,7102,25798,7602,341,729,1070,2888,1794.0,2200,7041,1225,13651,495,5873,7937,3318,4467,16420,2115,16100,12451,21865,3800,14400,1568.0,10631,21524,3048,2845,1323,5710,21085,5345
2669,427,1100,7100,26380,7552,345,732,1062,2897,1804.0,2248,7183,1228,13657,505,5918,8037,3345,4516,16496,2265,16076,11947,22139,3792,14300,1571.0,10550,21500,3422,2922,1340,5721,21016,5360
2650,410,1094,7111,26330,7700,342,743,1064,2883,1753.0,2110,6983,1238,13486,517,5858,7829,3299,4494,18351,2134,15881,11783,22050,3910,14264,1560.0,10620,21318,3300,2900,1341,5519,20657,5272
2769,410,1097,7100,25591,7700,338,717,1051,2799,1750.0,2199,6878,1235,13223,520,5833,7801,3279,4401,17974,2183,15755,11682,21650,3800,14300,1585.0,10600,21300,3320,2846,1350,5455,20415,5230
2673,406,1093,7143,25437,7750,334,675,1051,2808,1760.0,2100,6918,1264,13139,510,5801,8000,3240,4370,18074,2202,16091,11598,21354,3886,14100,1561.0,10645,21580,3294,2885,1345,5520,20647,5269
2650,406,1091,7103,25015,7751,295,627,1050,2796,1785.0,2198,6600,1233,12897,508,5675,7950,3290,4296,17786,2215,15901,11062,20687,4022,13900,1580.0,10605,21300,3195,2860,1370,5349,20103,5135
2651,405,1090,7200,25750,8000,302,527,1029,2853,1777.0,2199,6728,1233,12740,537,5400,7930,3322,4306,17514,2200,15700,11300,20809,3992,13900,1556.0,10607,21568,3170,2888,1437,5431,20411,5076
2650,408,1075,7123,25035,8000,304,560,1020,2856,1719.0,2150,6821,1222,12850,518,5217,7900,3338,4210,17375,2212,15394,11359,20353,3980,14010,1555.0,10700,21300,3390,2875,1400,5504,20341,5020
2645,415,1070,6890,25045,8100,303,550,1017,2850,1704.0,2200,6788,1233,12816,517,5218,7980,3339,4279,17500,2247,15518,11387,20297,3960,14054,1580.0,10808,21300,3396,2886,1400,5435,20592,5110
2650,406,1030,7084,25208,7900,304,550,1010,2808,1628.0,2160,6667,1205,12572,513,5039,7820,3240,4283,17304,2226,15150,11238,19789,3960,14010,1550.0,10995,20735,3130,2900,1405,5300,20261,4962
2684,405,1043,7083,24901,7781,301,550,1011,2790,1641.0,2178,6710,1210,12738,505,4963,7921,3254,4217,18308,2267,15255,11180,19535,3840,13934,1523.0,10900,20541,3149,2765,1414,5270,20285,4997
2600,406,1034,7035,25386,7800,289,560,1030,2817,1649.0,2180,6711,1194,13179,487,4959,7920,3200,4272,18305,2298,15442,11118,19697,3870,13843,1523.0,10990,20500,3144,2755,1396,5240,20244,5025
2629,398,1005,7115,25045,7700,282,579,1025,2800,1647.0,2179,6612,1182,13221,484,4859,7900,3200,4196,17960,2300,15163,10700,19270,3897,13819,1510.0,11000,20485,3122,2580,1420,5197,19980,4946
2650,409,1000,7099,25666,7754,283,570,1040,2901,1656.0,2061,6675,1246,13507,485,4943,8034,3188,4400,18150,2312,15451,10878,19288,4097,14000,1567.0,11168,20931,3343,2610,1447,5314,20027,4992
2632,408,1013,7090,25265,7700,287,602,1056,2836,1677.0,2000,6688,1220,13437,489,4850,8185,3198,4530,18176,2320,15192,11038,19227,3975,13813,1519.0,11092,21000,3240,2629,1425,5282,19969,4943
2663,396,1010,6911,25307,7800,281,605,1070,2805,1650.0,1901,6506,1214,13044,475,4796,7949,3150,4511,17800,2364,14569,10908,19198,3969,13891,1501.0,10601,20890,3240,2566,1411,5224,19766,4689
2640,411,1021,7089,25818,7701,277,605,1070,2864,1700.0,2000,6665,1192,12843,480,4833,7900,3170,5153,17654,2375,14671,11118,19455,3950,13957,1500.0,10800,20833,3245,826,1400,5235,19819,4614
2641,409,1040,7075,25534,7750,277,624,1093,2872,1728.0,2000,6483,1198,12760,470,4800,7934,3200,5000,17833,2448,14650,10994,19400,4031,14045,1489.0,10898,20900,3250,925,1400,5340,19582,4780
2669,399,1060,7063,26009,7770,279,630,1100,2820,1749.0,1901,6627,1186,12958,480,4833,8098,3175,4900,18344,2330,15040,11187,20200,3984,13879,1420.0,10809,20800,3316,935,1373,5551,20003,4932
2465,415,1082,7220,25632,7780,275,651,1149,2926,1790.0,1891,6581,1257,13416,497,4884,7984,3189,4940,19299,2347,15160,11232,20601,4220,14500,1460.0,10902,21000,3232,911,1358,5779,20233,5000
2553,412,1050,7525,25903,7548,275,665,1100,2920,1785.0,1850,6728,1255,13250,504,4911,7925,3190,5083,19021,2289,15356,11253,20743,4191,14493,1466.0,10899,21000,3181,913,1339,5856,20611,5041
2563,419,1079,7707,25850,7252,264,668,1123,2999,1802.0,1800,6628,1266,13081,520,4950,8085,3180,5076,18952,2310,15752,11299,21016,4221,14410,1488.0,10982,21660,3243,919,1325,5965,20365,5160
2560,420,1047,7750,25781,7125,270,670,1111,2918,1802.0,1785,6499,1224,13077,520,4871,7900,3140,5063,18654,2343,15424,11263,20583,4120,14216,1515.0,11124,21711,3300,882,1332,6071,20153,5062
2550,405,1045,7487,25785,7110,267,656,1100,2920,1780.0,1788,6397,1229,12797,537,4876,7936,3286,5049,18666,2296,15320,11154,20316,4154,14000,1538.0,11126,21976,3400,900,1310,5823,19837,4997
2644,419,1050,7465,25840,7127,268,680,1121,2878,1775.0,1783,6353,1225,12812,514,4892,7850,3285,5023,18437,2290,15178,11207,20290,4053,14445,1501.0,11124,21500,3450,921,1341,6096,19757,4952
2565,418,1092,7549,25847,7135,262,679,1096,2924,1770.0,1722,6386,1267,12685,514,4910,8144,3320,5095,18584,2304,15357,11390,20645,4099,14299,1510.0,10901,21788,3483,919,1308,5896,19690,5030
2665,424,1080,7354,26218,7140,241,680,1109,2870,1731.0,1729,6489,1236,12670,518,4979,7815,3350,5180,18625,2360,15493,11400,20865,3990,14000,1500.0,10631,21684,3483,915,1307,5972,20023,5074
2665,420,1080,7260,25659,7199,250,683,1066,2844,1770.0,1771,6389,1228,12592,503,4860,7800,3319,5132,18250,2399,14949,11273,20477,3990,13811,1490.0,10664,22497,3430,910,1310,5850,19751,4920
2667,428,1046,7185,25400,7209,260,680,1073,2809,1838.0,1780,6386,1215,12525,521,4949,8060,3202,5130,18480,2385,14972,11360,20550,4038,13989,1515.0,10650,21815,3400,910,1300,5816,19779,4999
2500,435,1064,7140,25504,7154,267,659,1094,2800,1751.0,1797,6347,1242,12372,528,4940,7900,3124,4911,18250,2411,14747,11268,20563,4027,13492,1511.0,10651,20800,3375,903,1294,5817,19565,4800
2540,403,1060,6942,25296,7080,260,649,1080,2800,1731.0,1794,6157,1205,11998,512,4788,7853,3270,4630,17888,2380,14411,10971,20305,3910,13501,1510.0,10650,20593,3351,911,1265,5723,19136,4700
2535,413,1085,7022,25474,7102,250,646,1091,2740,1785.0,1849,6245,1180,12200,517,4805,8000,3299,4659,18023,2426,14513,10700,20408,3963,13458,1520.0,10600,20900,3436,929,1265,5648,19227,4705
2501,412,1061,7004,25220,7195,252,626,1051,2733,1785.0,1800,6255,1181,12229,521,4882,7864,3280,4633,18151,2402,14554,10114,20493,3754,13052,1515.0,10500,20700,3373,941,1260,5543,19175,4708
2510,424,1051,7000,25573,7246,246,620,1094,2650,1690.0,1850,6236,1160,12162,519,4797,7710,3375,4795,18411,2439,14937,10070,21650,3763,13200,1541.0,10253,20606,3391,945,1260,5644,19274,4830
2524,427,1098,7000,25600,7346,249,600,1074,2680,1727.0,1800,6219,1198,12000,510,4796,7700,3384,4881,18407,2417,15053,10300,21439,3767,13581,1545.0,10391,20852,3421,950,1284,5673,19270,4739
2597,421,1067,6910,25600,7432,240,602,1087,2627,1700.0,1778,6206,1200,11904,519,4820,7700,3379,5164,18450,2402,14991,10221,21476,3736,13900,1550.0,10287,20552,3398,950,1277,5494,19185,4670
2650,421,1088,6911,25913,7507,243,599,1088,2639,1730.0,1790,6360,1200,12175,519,5220,8102,3349,5610,18793,2389,15243,10295,21865,3740,14021,1519.0,10200,20503,3425,950,1279,5602,19631,4730
2626,393,1078,6505,26641,7510,240,586,1050,2642,1691.0,1750,6571,1197,12245,523,5142,8226,3372,5643,19014,2350,15526,10465,22209,3760,13658,1530.0,10206,20556,3473,957,1289,5899,19972,4810
2626,390,1069,6521,26200,7510,248,580,1050,2608,1690.0,1801,6546,1200,11745,527,5061,8250,3350,5393,19240,2323,15581,10315,22122,3825,13700,1531.0,10203,20782,3564,975,1290,5926,19820,4750
2626,381,1060,6694,26438,7435,245,560,1093,2627,1676.0,1812,6687,1170,11552,527,4942,8001,3345,5300,18873,2330,15550,10350,22470,3729,13981,1530.0,10001,20700,3382,960,1272,5844,19958,4715
2663,362,1083,6650,27014,7508,240,547,1102,2607,1655.0,1763,6740,1155,11535,523,4902,7939,3311,5177,18575,2330,15299,10305,22355,3651,14000,1525.0,10379,20488,3336,933,1247,5657,19964,4700
2630,357,1050,6526,26830,7450,244,530,1120,2550,1635.0,1763,6650,1135,11490,514,4825,7900,3260,5130,18552,2420,15140,10205,22238,3650,13601,1525.0,10140,20485,3251,950,1252,5605,20176,4616
2630,351,1063,6380,26550,7450,243,529,1086,2525,1624.0,1700,6661,1125,11808,510,4722,8011,3290,5123,18450,2449,15018,10032,22135,3631,13465,1540.0,9950,20200,3200,920,1282,5500,20487,4543
2630,341,1074,6353,25476,7394,237,505,1035,2542,1600.0,1710,6551,1081,12010,491,4595,7910,3279,4957,18123,2425,14585,9680,21944,3631,13501,1530.0,9810,20005,3156,935,1251,5447,20015,4453
2629,342,1070,6289,25825,7246,235,512,1017,2530,1665.0,1700,6654,1089,12250,495,4765,7693,3285,5010,18262,2400,14901,9750,22124,3581,13209,1529.0,9869,20120,3060,921,1255,5487,20403,4525
2629,339,1028,6150,25463,7199,226,491,1017,2505,1541.0,1676,6615,1060,12054,490,4615,7460,3180,4899,17769,2341,14501,9601,21432,3555,12850,1530.0,9684,19749,2965,915,1240,5182,19978,4422
2600,359,1034,6155,25361,7165,226,498,1034,2496,1615.0,1670,6553,1070,11800,484,4555,7433,3150,4860,17585,2393,14350,9509,21250,3556,13065,1530.0,9510,19724,3055,920,1302,5200,19480,4501
2643,368,1065,6145,25650,7235,232,500,1060,2538,1640.0,1650,6596,1092,11718,484,4557,7424,3205,5050,17646,2402,14437,9550,21200,3633,13387,1547.0,9930,19900,3008,904,1302,5350,19628,4546
2449,367,1079,6207,25230,7196,221,495,1070,2500,1630.0,1557,6633,1092,11865,485,4555,7300,3349,5375,17566,2400,14646,9541,21234,3560,13100,1520.0,9940,19895,3020,916,1331,5199,19442,4472
2400,369,1070,6139,24428,7155,230,490,1074,2488,1603.0,1557,6495,1092,11706,480,4438,7300,3264,5337,17012,2372,13780,9340,20700,3501,12978,1556.0,10150,19800,2975,925,1299,5084,19172,4410
2300,370,1048,6065,24462,7145,246,434,1075,2500,1600.0,1430,6477,1088,11972,469,4431,7247,3192,5352,17078,2385,13663,9320,20733,3480,12900,1698.0,10186,19122,2886,913,1300,4974,19084,4330
2280,360,1050,6007,24940,6771,242,426,1053,2510,1558.0,1350,6617,1060,12099,460,4479,7010,3190,5500,17028,2360,13814,9279,20994,3450,13001,1579.0,10611,19500,2941,923,1299,4957,19300,4350
2372,367,1060,6079,25000,6610,230,424,1097,2548,1576.0,1350,6588,1059,12113,439,4530,6840,3170,5465,17373,2434,13958,9598,21566,3519,12968,1525.0,11000,19442,2950,916,1294,5000,19296,4380
2396,361,1025,6084,25275,6330,231,404,1100,2525,1559.0,1350,6563,1005,12040,434,4510,6730,3200,5498,17477,2370,13859,9936,21679,3489,13000,1525.0,10967,19745,2875,930,1299,4994,19200,4381
2536,360,1014,5968,25067,6130,220,400,1107,2516,1521.0,1352,6550,1096,12000,438,4400,6450,3199,5881,17449,2436,13737,10177,21545,3376,13748,1525.0,10922,19222,2868,925,1299,4975,19321,4270
2535,360,995,5895,25100,5738,205,380,1060,2431,1470.0,1350,6512,1030,11686,441,4367,6220,3170,5900,17173,2404,13643,10372,21330,3405,13200,1522.0,10807,19104,2940,923,1283,4890,19380,4213
2450,347,994,5960,25200,5600,207,361,1059,2220,1470.0,1259,6400,1063,11580,439,4415,6426,3158,5924,16983,2404,13543,9998,21358,3445,12950,1525.0,10945,19000,2963,910,1300,4947,18650,4234
2406,350,990,6131,25449,5500,200,385,1086,2258,1430.0,1290,6384,1043,11429,428,4392,6363,3094,5510,17200,2364,13697,9976,21750,3500,12850,1525.0,10605,18655,2940,918,1273,5107,18300,4332
2406,368,955,6080,25450,5696,194,400,1100,2386,1388.0,1195,6328,1069,11310,425,4467,6266,3050,5439,17163,2405,13719,9949,21650,3620,12799,1515.0,10899,18500,2878,910,1300,5000,17892,4330
2406,351,983,6034,25775,5715,200,441,1095,2350,1328.0,1160,6323,1050,11436,419,4393,6338,2982,5458,17357,2420,13720,9930,21565,3648,12785,1515.0,10572,18720,2800,910,1300,5030,17820,4314
2371,346,1008,6006,25929,5640,200,460,1100,2315,1316.0,960,6320,1055,11433,411,4405,6250,2925,5317,17417,2400,13853,9941,21512,3680,13000,1490.0,10763,18511,2895,915,1305,5047,17723,4376
2362,320,999,6000,25781,5590,197,460,1110,2311,1313.0,989,6210,1040,11174,399,4323,6160,2880,5223,17184,2350,13820,9480,21276,3690,12360,1450.0,10700,18500,2821,911,1270,5101,17599,4366
2397,320,987,6000,25550,5450,189,445,1168,2255,1325.0,957,6159,1046,11314,408,4436,6026,2930,5200,17139,2399,13769,9380,21026,3486,11948,1480.0,10438,18389,2799,910,1275,5222,17649,4407
2466,352,986,5984,24997,5337,188,500,1143,2237,1386.0,940,5961,1014,10970,405,4240,5900,2900,5025,16585,2340,13600,8900,19941,3435,11200,1450.0,10500,17617,2750,907,1270,4959,17300,4564
2489,350,971,5750,24614,5100,188,467,1100,2229,1386.0,900,5930,1000,11068,402,4019,5840,2900,5056,16697,2251,13740,9034,18806,3355,11279,1425.0,10240,16700,2820,920,1260,4875,17240,4850
2350,351,974,5647,23700,5100,165,453,951,2063,1350.0,915,5703,998,10590,391,3840,5690,2930,4776,15969,2155,12707,8791,18250,3250,10700,1365.0,10245,15500,2800,921,1263,4701,16750,4600
2296,330,940,5473,23900,5050,161,423,996,2038,1245.0,885,5579,960,10360,393,3773,5450,2900,4566,15900,2060,12714,8842,18125,3200,10360,1335.0,10090,15900,2800,929,1229,4700,16648,4624
2450,315,951,5696,24743,5026,155,461,951,2130,1251.0,990,5896,1027,11370,445,3966,5477,2907,4750,16861,2110,13550,8871,19158,3100,10726,1350.0,10000,16126,2815,910,1204,4911,17450,5016
2425,308,966,5628,24405,4950,150,400,950,2100,1230.0,925,5538,983,11281,430,3737,5450,2900,4500,16170,2150,12970,8294,18700,3025,11144,1320.0,10045,16152,2800,896,1202,4772,16336,4790
2298,292,926,5544,23550,4890,148,330,918,2131,1141.0,989,5524,917,11212,425,3575,5360,2850,4475,15097,2100,12473,8105,18000,3150,9878,1250.0,9562,16200,2650,866,1183,4548,16400,4493
2350,294,907,5880,24282,4790,153,285,890,2151,1162.0,950,5561,990,11832,425,3570,5500,2751,4190,15228,2118,12549,8066,18129,3200,10367,1300.0,10030,15500,2650,871,1234,4540,16515,4508
2450,284,907,5867,25497,4651,153,290,931,2160,1160.0,940,5640,967,12315,435,3743,5769,2850,4375,15614,2200,13105,8321,18661,3200,9949,1275.0,10000,16650,2788,855,1285,4654,16897,4559
2600,287,888,5896,25953,4665,151,290,974,2158,1160.0,935,5700,1008,12422,448,3705,5600,2966,4442,15560,2300,13410,8550,18685,3078,10211,1300.0,10199,16899,2790,840,1292,4688,16975,4625
2460,282,895,5900,26172,4740,146,279,985,2210,1138.0,935,5730,1002,12299,455,3638,5422,3100,4333,15413,2165,13142,8553,18952,3080,9746,1295.0,10000,16800,2781,840,1310,4634,17157,4590
2400,268,888,5700,25898,4983,135,290,960,2182,1120.0,964,5561,966,12124,453,3574,5611,2999,4280,15106,2141,12826,8535,18529,2997,9177,1250.0,9800,16800,2726,823,1260,4483,16998,4449
2251,247,881,5547,25011,4600,120,248,979,2102,1078.0,895,5297,965,11594,445,3387,5215,2750,4104,14409,1975,12469,7800,18158,2941,9490,1210.0,9700,16099,2656,816,1236,4225,17000,4392
2350,249,957,5480,24883,4799,113,231,1099,2110,1015.0,885,5468,950,11600,450,3539,5286,2796,4144,14728,2000,12671,8150,18795,2900,9596,1170.0,9850,16388,2710,808,1254,4200,17032,4370
2331,228,900,5467,25110,4509,119,232,1015,2107,995.0,845,5408,930,11499,463,3523,4690,2750,4044,14971,2130,12653,8400,18987,2839,9145,1250.0,9501,16550,2666,805,1208,4216,17107,4216
2100,213,873,5300,23000,3896,107,240,958,1875,890.0,800,4964,798,10350,385,3160,4500,2625,3571,13901,2051,11806,7847,17358,2423,8683,1139.0,9030,15999,2654,780,1170,3717,16012,3794
2100,224,851,5266,22942,3600,104,256,916,1955,860.0,785,5100,725,10336,406,3155,4344,2670,3454,13940,2050,11658,8171,17050,2390,8788,1088.0,9046,15839,2381,825,1210,3510,15562,3793
1900,162,777,4813,21951,2998,99,278,801,1900,720.0,755,4900,636,10308,414,2909,3778,2470,3082,13049,1900,10296,7690,15625,2027,8050,1049.0,8404,14500,2050,775,1118,2927,15712,3500
1850,174,731,4981,23946,3000,94,240,805,1992,730.0,832,5323,555,11713,401,3149,3640,2480,3150,13150,1801,9867,7939,16481,1760,7700,850.0,8250,14300,1851,782,1102,3109,17493,3326
1750,165,674,4770,23196,2640,97,230,657,1855,612.0,800,5145,439,11114,374,3036,3201,2400,3075,12016,1600,8850,7475,16016,1649,7200,831.0,7701,13099,1835,745,1060,2646,16776,3000
1698,156,680,4650,24734,2711,100,182,578,1870,582.0,737,5830,356,11300,365,2731,2800,2380,3108,10374,1700,7420,7180,15062,1600,6837,111.0,7986,11990,1880,770,1050,2446,17963,2651
1699,166,680,4847,24413,2711,100,130,660,1880,551.0,631,6121,337,10835,369,2820,2811,2620,2850,11080,1980,7603,7150,16033,1995,7906,940.0,7946,12000,1921,801,1120,2899,18050,2973
1550,127,640,4161,22953,1679,104,100,726,1645,485.0,673,6000,242,10787,312,2558,2500,2482,2563,10375,1727,6840,6396,14900,1650,7732,875.0,7250,10101,1687,792,1083,2511,17735,2738
1644,149,653,4320,24500,1798,125,114,675,1539,471.0,590,6195,230,11325,320,2687,2455,2300,2748,11815,1770,6929,6589,14600,1650,8044,752.0,7750,12000,1600,760,1098,2905,17283,2750
1600,173,686,4426,25163,2129,130,123,640,1506,488.0,700,6413,255,12009,330,2771,2690,2300,2800,11689,1725,7147,6669,14722,1900,8100,750.0,7372,12000,1651,793,995,3000,17874,2915
1600,174,686,4722,26023,2399,145,113,625,1570,570.0,700,6437,330,12299,317,2969,2623,2300,2900,12800,1780,7464,6592,14748,2000,8250,770.0,7200,12499,1862,820,951,3030,18283,3130
1600,152,695,4400,25063,2100,154,123,595,1509,594.0,700,6380,310,12086,312,2799,2604,2300,2692,11848,1800,7000,6410,14110,1927,8195,756.0,7200,13300,1863,820,1000,2869,17902,2771
1600,164,685,4223,25104,2127,165,100,510,1290,655.0,720,6155,292,12068,300,2708,2301,2434,2702,10979,1755,6582,6250,13700,1801,7806,800.0,6900,12550,1798,826,1100,2574,17810,2490
1600,150,749,4334,25770,2350,170,100,560,1227,715.0,701,6060,310,12500,305,2760,2300,2500,2748,11408,1750,6767,6475,14620,1875,8015,800.0,7083,13353,1782,850,1100,2646,18175,2498
1551,142,737,4000,26512,2200,168,113,563,1179,700.0,666,5915,300,12533,297,2618,2400,2499,2776,11092,1775,6820,6300,14256,1610,8050,760.0,6819,13500,1657,870,1075,2550,18353,2520
1595,146,698,4060,26777,2310,165,140,551,1370,715.0,700,5953,296,12287,293,2725,2600,2500,2720,11271,1810,6810,6100,14307,1619,8305,780.0,6750,12987,1784,905,1021,2648,17960,2610
1615,150,695,3882,26445,2100,149,170,630,1285,750.0,699,5938,290,12491,294,2683,2440,2450,2717,11207,1899,6550,5699,14100,1600,8401,780.0,6690,12895,1800,900,1050,2477,18125,2510
1615,143,700,4040,26874,2000,144,179,558,1170,802.0,652,5884,297,12767,300,2896,2766,2368,2701,11792,1868,6968,6031,14067,1700,8551,761.0,6600,12897,1740,915,1060,2520,18289,2715
1640,153,764,4279,26408,2400,144,177,555,1371,990.0,655,5643,306,12263,311,2881,3227,2355,2960,12398,1925,7750,6457,14942,1850,8754,830.0,6980,13290,1581,895,1120,2687,17077,2863
1640,170,820,4300,26437,2600,143,182,561,1519,1069.0,623,5775,340,12280,348,2810,3500,2450,2907,12193,1925,7368,6154,15037,1925,8700,807.0,7100,14160,1674,890,1160,2851,17028,2775
1850,210,915,4600,26572,2650,170,181,598,1575,1089.0,599,6018,373,12442,337,3026,3700,2424,3000,13662,1900,8180,6910,15500,2000,8734,815.0,6900,15315,1650,897,1124,3046,18078,3121
1816,270,975,4661,27289,2550,175,177,575,1827,1155.0,591,5883,420,12723,359,3159,3800,2597,3000,13839,1870,8710,7053,16219,1770,8750,780.0,6900,14715,1625,920,1100,3373,18162,3376
1780,228,914,4800,26287,2499,170,170,560,1585,970.0,580,5890,425,12274,349,3072,3391,2500,2740,13074,1935,8050,6500,15049,1738,8601,762.0,6800,14032,1615,913,1099,3146,18264,3289
1900,235,950,4541,26540,2590,144,170,511,1604,940.0,600,6021,379,11805,329,3019,3435,2460,2755,13013,1900,7781,6400,14350,1800,8765,755.0,6730,15002,1598,926,1090,3150,18205,3170
1920,208,941,4675,26930,2650,150,177,537,1523,966.0,665,6041,375,11898,329,3021,3750,2522,2790,13100,1910,7777,6575,14379,1879,8900,752.0,6625,15000,1659,938,1010,3090,18496,3166
1949,200,879,4440,26636,2750,130,167,516,1495,965.0,550,5961,383,11638,329,2922,3750,2572,2750,12673,1900,7657,6681,14148,1845,8829,785.0,6600,14305,1671,903,1050,2960,18454,3140
1885,191,818,4269,26500,2650,112,140,485,1394,980.0,450,5718,335,10929,321,2799,3565,2460,2748,12563,1851,7329,6657,14085,1627,9200,747.0,6700,14000,1450,920,1025,2727,18002,3053
1815,189,818,4102,26773,2673,125,134,515,1365,990.0,509,5909,305,11002,310,2781,3553,2506,2746,12760,1878,7540,6500,13879,1737,8673,775.0,6800,14000,1390,745,1000,2818,18452,3051
1790,195,815,4156,26045,2850,127,139,553,1312,985.0,490,6050,304,11126,338,2840,3873,2510,2720,12818,1900,7446,6475,14061,1764,8865,762.0,6665,14521,1470,760,1045,2898,18871,2980
1715,190,846,4127,22902,2750,122,141,641,1334,1099.0,484,6057,298,11100,323,2777,3697,2500,2650,13069,1879,6915,6392,14175,1725,9141,750.0,6800,14266,1480,745,1000,2941,18950,2926
1715,205,899,4130,23064,2675,139,135,571,1380,1080.0,495,6150,300,10975,317,3033,3764,2530,2640,13514,1766,7456,6216,14658,1651,8899,750.0,6700,14000,1524,757,960,3100,18628,3075
