ASPEN,CAPITEC,IMPLATS,GROWPNT,NORTHAM,ANGGOLD,BATS,EXXARO,WOOLIES,NASPERS-N-,CLICKS,BIDVEST,SANLAM,REMGRO,GFIELDS,RICHEMONT,STANBANK,SHOPRIT,INVLTD,MONDIPLC,INVPLC,DISCOVERY,AMPLATS,ANGLO,FIRSTRAND,NEDBANK,SASOL,SPAR,VODACOM,MTN_GROUP
6185,6250.0,18000,1350,3518.0,29500.0,23474.0,9010.0,1607.0,25650.0,2140.0,3326,2051.0,8766.0,8932.0,2079.0,9675,6200.0,5628,3751.0,5338.0,2825.0,66700,23975,1403.0,11750.0,28700,6460.0,5600.0,12330.0
6186,6145.0,17500,1358,3380.0,30150.0,23501.0,9000.0,1615.0,25554.0,2190.0,3318,2070.0,8860.0,9284.0,2109.0,9715,6280.0,5713,3775.0,5456.0,2920.0,65901,23868,1380.0,11950.0,28240,6500.0,5615.0,12215.0
6125,6100.0,17000,1349,3300.0,30788.0,23908.0,9166.0,1637.0,24744.0,2290.0,3258,1977.0,8868.0,9148.0,2115.0,9667,6225.0,5780,3805.0,5549.0,2943.0,64002,23400,1350.0,11850.0,28450,6470.0,5480.0,12900.0
6145,6080.0,16250,1369,3210.0,30000.0,23641.0,8795.0,1600.0,25383.0,2298.0,3269,1982.0,8480.0,9064.0,2084.0,9450,6243.0,5591,3750.0,5369.0,2835.0,66010,22956,1352.0,11600.0,27501,6440.0,5500.0,13161.0
6401,5985.0,17099,1360,3050.0,30519.0,23408.0,8840.0,1605.0,25183.0,2240.0,3310,2004.0,8619.0,9731.0,2041.0,9425,6269.0,5576,3735.0,5369.0,2850.0,67100,23468,1383.0,11450.0,28200,6352.0,5500.0,12875.0
6355,5801.0,17182,1363,3145.0,32361.0,23125.0,9120.0,1630.0,25493.0,2260.0,3311,2040.0,8729.0,9768.0,2020.0,9560,6210.0,5590,3876.0,5365.0,2845.0,69200,24607,1384.0,11600.0,28200,6370.0,5435.0,12700.0
6570,5750.0,17300,1363,3231.0,33100.0,23215.0,9000.0,1644.0,25808.0,2252.0,3339,1996.0,8700.0,9698.0,2030.0,9640,6225.0,5645,3900.0,5404.0,2839.0,71400,24800,1386.0,11781.0,28700,6475.0,5400.0,12991.0
6501,5800.0,17343,1370,3350.0,32952.0,23340.0,9100.0,1684.0,25835.0,2210.0,3341,2000.0,8727.0,9592.0,2048.0,9610,6249.0,5750,3990.0,5489.0,2843.0,68900,25650,1386.0,11700.0,29129,6460.0,5500.0,12905.0
6625,6002.0,17150,1395,3350.0,33050.0,23030.0,9035.0,1685.0,26083.0,2235.0,3382,2040.0,8700.0,9636.0,2055.0,9665,6320.0,5610,3912.0,5400.0,2819.0,71000,25299,1381.0,11942.0,28880,6500.0,5440.0,12605.0
6600,6100.0,17450,1415,3385.0,33100.0,22714.0,9000.0,1710.0,26183.0,2300.0,3394,2020.0,8938.0,9662.0,2090.0,9850,6420.0,5755,4022.0,5451.0,2825.0,70600,25474,1420.0,12251.0,28800,6515.0,5401.0,12700.0
6576,6100.0,17600,1410,3480.0,33550.0,23100.0,9025.0,1710.0,27182.0,2241.0,3423,2053.0,9070.0,9574.0,2087.0,9969,6316.0,5740,4050.0,5473.0,2838.0,70001,25393,1462.0,12429.0,29172,6700.0,5300.0,12450.0
6600,6000.0,17060,1407,3760.0,33403.0,23000.0,9170.0,1689.0,27182.0,2300.0,3389,2135.0,9125.0,9393.0,2108.0,10400,6473.0,5815,4159.0,5544.0,2815.0,67700,26685,1458.0,12800.0,29100,6780.0,5415.0,12420.0
6420,6102.0,16750,1380,4000.0,32499.0,23527.0,9100.0,1700.0,27182.0,2362.0,3348,2100.0,9197.0,9434.0,2214.0,10294,6310.0,6060,4200.0,5784.0,2803.0,66001,26485,1430.0,12750.0,29994,6770.0,5510.0,12580.0
6505,6250.0,16000,1352,3850.0,33200.0,23819.0,9100.0,1660.0,27985.0,2390.0,3416,2105.0,8938.0,9196.0,2181.0,10000,6265.0,5995,4142.0,5699.0,2823.0,67500,26300,1454.0,12555.0,30499,6675.0,5570.0,12250.0
6450,6245.0,16299,1375,3749.0,32950.0,24106.0,9200.0,1705.0,27480.0,2390.0,3423,2135.0,9030.0,9152.0,2241.0,10250,6367.0,5977,4200.0,5702.0,2816.0,67300,27600,1458.0,12625.0,31200,6780.0,5550.0,12250.0
6305,6150.0,16600,1395,3760.0,32563.0,24064.0,9400.0,1712.0,27951.0,2399.0,3451,2150.0,9200.0,9249.0,2238.0,10169,6300.0,5919,4217.0,5719.0,2820.0,65800,27800,1500.0,12588.0,31380,6775.0,5325.0,12168.0
6250,6198.0,16600,1400,3820.0,32505.0,24326.0,9247.0,1760.0,28381.0,2282.0,3507,2180.0,9150.0,9372.0,2247.0,10400,6336.0,5800,4190.0,5769.0,2900.0,66799,27750,1500.0,12650.0,31040,6655.0,5400.0,12425.0
6399,6250.0,17373,1415,3705.0,32650.0,24446.0,9275.0,1714.0,28581.0,2285.0,3507,2144.0,9300.0,9390.0,2239.0,10199,6420.0,6077,4263.0,5820.0,2950.0,67300,28418,1494.0,12600.0,31266,6740.0,5360.0,12590.0
6528,6235.0,17500,1392,3801.0,32500.0,24295.0,9355.0,1729.0,28181.0,2370.0,3503,2140.0,9300.0,9438.0,2236.0,9985,6350.0,6078,4300.0,5840.0,3016.0,66900,29150,1480.0,12538.0,30980,6840.0,5500.0,12471.0
6398,6200.0,17875,1390,3815.0,32594.0,24750.0,9151.0,1760.0,27981.0,2525.0,3462,2130.0,9389.0,9183.0,2270.0,9845,6305.0,6025,4300.0,5850.0,3000.0,66500,29410,1471.0,12220.0,31050,6840.0,5490.0,12470.0
6445,6250.0,17160,1388,3860.0,31499.0,24869.0,8974.0,1750.0,27537.0,2485.0,3479,2098.0,9420.0,9064.0,2230.0,9911,6400.0,5825,4208.0,5717.0,3025.0,66000,28700,1462.0,12200.0,30300,6860.0,5450.0,12101.0
6550,6275.0,16800,1388,3819.0,30689.0,24966.0,8850.0,1735.0,28181.0,2435.0,3479,2136.0,9288.0,8998.0,2180.0,9625,6300.0,5710,4150.0,5600.0,3029.0,68500,27900,1522.0,12176.0,29900,6875.0,5485.0,11800.0
6620,6350.0,17500,1391,3705.0,30099.0,24973.0,8829.0,1750.0,28425.0,2385.0,3451,2155.0,9169.0,8844.0,2245.0,9950,6400.0,5850,4319.0,5675.0,3080.0,68404,29548,1512.0,12150.0,30060,6860.0,5410.0,11650.0
6400,6470.0,17430,1387,3740.0,28990.0,25300.0,8850.0,1749.0,28091.0,2407.0,3325,2086.0,9200.0,8958.0,2205.0,9820,6300.0,5820,4400.0,5710.0,3115.0,65165,29200,1466.0,11840.0,29580,6831.0,5440.0,11750.0
6272,6400.0,17100,1355,3710.0,30010.0,25030.0,8560.0,1684.0,26932.0,2470.0,3311,2097.0,8947.0,8932.0,2202.0,9650,6180.0,5670,4411.0,5597.0,3057.0,66400,29300,1436.0,11600.0,29350,6900.0,5287.0,11461.0
6481,6410.0,16796,1363,3645.0,30290.0,24715.0,8490.0,1669.0,27688.0,2410.0,3322,2081.0,8922.0,9460.0,2145.0,9500,6125.0,5551,4280.0,5441.0,2975.0,68326,28920,1422.0,11250.0,29350,6900.0,5155.0,11499.0
6480,6410.0,17300,1375,3700.0,31526.0,24362.0,8670.0,1668.0,27882.0,2380.0,3354,2070.0,8872.0,9161.0,2182.0,9371,6048.0,5470,4390.0,5400.0,3030.0,67233,29350,1437.0,11355.0,29074,6740.0,5156.0,11401.0
6450,6400.0,17060,1375,3700.0,30131.0,24657.0,8515.0,1621.0,28656.0,2467.0,3302,2081.0,8785.0,9330.0,2201.0,9525,6039.0,5468,4300.0,5406.0,3042.0,67500,29411,1390.0,11447.0,29150,6645.0,5265.0,11585.0
6650,6400.0,17060,1380,3651.0,31201.0,24367.0,8640.0,1640.0,28231.0,2448.0,3339,2137.0,8699.0,9407.0,2209.0,9261,6189.0,5450,4336.0,5416.0,3002.0,67797,29800,1460.0,11300.0,29200,6460.0,5238.0,11600.0
6526,6430.0,17300,1390,3700.0,31290.0,24300.0,8767.0,1650.0,28081.0,2460.0,3444,2165.0,8986.0,9442.0,2235.0,9590,6250.0,5540,4376.0,5455.0,3065.0,68500,30746,1488.0,11570.0,29500,6379.0,5202.0,11375.0
6601,6600.0,17400,1397,3800.0,31505.0,24300.0,8746.0,1690.0,28381.0,2540.0,3410,2214.0,9000.0,9592.0,2231.0,9746,6315.0,5739,4099.0,5525.0,3100.0,69175,30140,1471.0,11790.0,29800,6400.0,5350.0,11289.0
6650,6700.0,17560,1399,3800.0,32216.0,24355.0,9040.0,1720.0,28081.0,2598.0,3350,2214.0,9140.0,9548.0,2240.0,9775,6401.0,5865,4225.0,5688.0,3180.0,68100,30642,1494.0,11955.0,29651,6450.0,5510.0,11401.0
6620,6720.0,17150,1400,3901.0,32795.0,24602.0,9180.0,1705.0,28081.0,2567.0,3381,2217.0,9150.0,9293.0,2230.0,9710,6239.0,5805,4330.0,5601.0,3150.0,67200,30911,1470.0,12095.0,29155,6600.0,5600.0,11800.0
6630,6625.0,16700,1396,3798.0,32700.0,24621.0,9100.0,1711.0,28281.0,2540.0,3395,2260.0,8925.0,9588.0,2343.0,9640,6250.0,5850,4308.0,5650.0,3200.0,68689,31335,1480.0,12135.0,29000,6697.0,5600.0,11980.0
6750,6600.0,17110,1426,3815.0,33360.0,24450.0,9414.0,1751.0,28271.0,2570.0,3415,2224.0,8855.0,9570.0,2451.0,9695,6180.0,5900,4282.0,5625.0,3226.0,71000,32510,1475.0,12050.0,29425,6700.0,5600.0,11700.0
6790,6710.0,17210,1413,3990.0,33410.0,24800.0,9410.0,1732.0,29356.0,2585.0,3390,2173.0,8884.0,9420.0,2409.0,9675,6260.0,5865,4282.0,5575.0,3224.0,70212,32800,1484.0,11750.0,29480,6759.0,5585.0,11978.0
6715,6750.0,17050,1400,3994.0,33600.0,24375.0,9565.0,1750.0,28181.0,2534.0,3392,2214.0,8750.0,9412.0,2434.0,9701,6297.0,5860,4280.0,5645.0,3200.0,70500,32489,1466.0,11617.0,29550,6700.0,5760.0,11910.0
6625,6780.0,16870,1415,4080.0,32499.0,24422.0,9580.0,1712.0,27931.0,2550.0,3364,2159.0,8950.0,9627.0,2390.0,9688,6210.0,5830,4099.0,5570.0,3200.0,70735,31758,1471.0,11550.0,29499,6760.0,5800.0,11960.0
6768,6780.0,16947,1402,4100.0,32900.0,23975.0,9550.0,1700.0,29206.0,2562.0,3353,2231.0,8850.0,9768.0,2402.0,9545,6272.0,5825,4100.0,5529.0,3168.0,73848,31550,1484.0,11476.0,29200,6754.0,5730.0,11977.0
6790,6800.0,17450,1407,4100.0,34075.0,24160.0,9661.0,1744.0,28981.0,2516.0,3366,2220.0,8800.0,9592.0,2432.0,9695,6249.0,5947,4168.0,5600.0,3193.0,73600,32475,1513.0,11499.0,29819,6715.0,5850.0,11940.0
6750,6900.0,17281,1400,4122.0,33000.0,23840.0,9695.0,1761.0,28781.0,2642.0,3332,2250.0,8800.0,9680.0,2439.0,9695,6328.0,5900,4050.0,5560.0,3210.0,75460,32675,1505.0,11470.0,29998,6775.0,5865.0,11900.0
6610,7100.0,17400,1392,4102.0,33300.0,23460.0,9630.0,1729.0,28366.0,2640.0,3283,2201.0,8825.0,9821.0,2498.0,9710,6220.0,5855,4120.0,5509.0,3225.0,74650,32900,1483.0,11440.0,30200,6815.0,5950.0,11815.0
6680,7150.0,17300,1382,4115.0,33300.0,23100.0,9349.0,1695.0,27976.0,2645.0,3254,2160.0,8725.0,9503.0,2450.0,9560,6132.0,5683,3950.0,5340.0,3217.0,75000,31899,1482.0,11364.0,29700,6728.0,5770.0,11650.0
6800,7151.0,17350,1389,4050.0,33050.0,22802.0,9140.0,1680.0,27713.0,2579.0,3363,2215.0,8600.0,9513.0,2399.0,9680,6196.0,5505,4020.0,5276.0,3166.0,76200,31713,1476.0,11200.0,29000,6750.0,5801.0,11500.0
7000,7100.0,17175,1385,3980.0,32401.0,22539.0,9100.0,1665.0,27980.0,2540.0,3374,2233.0,8652.0,9944.0,2390.0,9580,6307.0,5602,4100.0,5343.0,3185.0,75500,31900,1491.0,11300.0,29080,6800.0,5700.0,11880.0
6950,7100.0,17499,1388,3980.0,33995.0,23180.0,9420.0,1700.0,27981.0,2515.0,3407,2270.0,8700.0,10076.0,2411.0,9700,6125.0,5705,4158.0,5390.0,3179.0,75510,32612,1494.0,11599.0,29650,6620.0,5699.0,12048.0
6950,7200.0,18100,1375,4000.0,34500.0,23220.0,9230.0,1670.0,28401.0,2575.0,3417,2245.0,8660.0,10097.0,2393.0,9724,6125.0,5600,4171.0,5360.0,3100.0,77000,33164,1483.0,11780.0,29650,6515.0,5670.0,11690.0
6950,7350.0,18350,1350,4190.0,33800.0,23107.0,9200.0,1693.0,28696.0,2590.0,3400,2233.0,8678.0,9768.0,2399.0,9719,6179.0,5600,4178.0,5400.0,3240.0,78600,32598,1505.0,11550.0,28999,6450.0,5630.0,11490.0
6900,7200.0,18300,1373,4355.0,32800.0,23750.0,9151.0,1670.0,28681.0,2510.0,3470,2255.0,8660.0,9361.0,2426.0,9700,6150.0,5600,4251.0,5350.0,3215.0,80500,32700,1500.0,11593.0,29423,6518.0,5580.0,11610.0
6925,7300.0,18600,1398,4235.0,31600.0,23593.0,9030.0,1660.0,29181.0,2520.0,3529,2245.0,8650.0,9319.0,2424.0,9675,6365.0,5550,4203.0,5301.0,3100.0,78300,31791,1515.0,11535.0,29696,6560.0,5500.0,11739.0
6940,7350.0,18100,1395,4205.0,31550.0,23482.0,8825.0,1665.0,28981.0,2491.0,3534,2208.0,8700.0,9153.0,2370.0,9700,6375.0,5450,4107.0,5194.0,3090.0,78000,31360,1522.0,11430.0,29497,6515.0,5500.0,11500.0
7120,7400.0,17980,1392,4151.0,31700.0,23725.0,8850.0,1642.0,29237.0,2500.0,3549,2262.0,8650.0,9406.0,2371.0,9850,6380.0,5415,3971.0,5123.0,3046.0,79175,31092,1539.0,11470.0,29525,6635.0,5370.0,11075.0
7161,7350.0,18185,1399,4110.0,31950.0,23811.0,8898.0,1651.0,29780.0,2532.0,3559,2223.0,8633.0,9288.0,2383.0,10040,6450.0,5470,4035.0,5175.0,3075.0,79995,31100,1573.0,11800.0,29462,6610.0,5330.0,11373.0
7200,7350.0,18700,1400,4180.0,31720.0,23890.0,8975.0,1695.0,29895.0,2550.0,3563,2255.0,8700.0,9239.0,2388.0,10098,6450.0,5520,4100.0,5265.0,3080.0,80400,31205,1557.0,11980.0,29490,6653.0,5385.0,11400.0
7250,7400.0,19100,1395,4155.0,31550.0,23814.0,9035.0,1698.0,29980.0,2580.0,3559,2239.0,8669.0,9262.0,2398.0,10247,6449.0,5530,4125.0,5224.0,3117.0,77780,31740,1542.0,12120.0,29405,6831.0,5350.0,11460.0
7250,7400.0,18700,1395,4300.0,31300.0,23690.0,9085.0,1700.0,29980.0,2580.0,3559,2239.0,8689.0,9262.0,2420.0,10200,6449.0,5465,4030.0,5194.0,3040.0,77780,31900,1542.0,11947.0,28300,6825.0,5439.0,11100.0
7480,7650.0,18700,1386,4290.0,31300.0,23690.0,9085.0,1700.0,30580.0,2579.0,3521,2260.0,8689.0,9244.0,2420.0,10200,6607.0,5465,4030.0,5194.0,3040.0,77497,31900,1559.0,11947.0,28300,6880.0,5439.0,11100.0
7320,7650.0,19358,1393,4290.0,30711.0,23590.0,9250.0,1715.0,30080.0,2579.0,3549,2245.0,8750.0,9222.0,2438.0,10190,6550.0,5500,4100.0,5198.0,3045.0,78300,31500,1560.0,12305.0,28570,6880.0,5368.0,11277.0
7420,7550.0,19650,1400,4449.0,30600.0,23825.0,9745.0,1699.0,29980.0,2600.0,3530,2263.0,8904.0,8958.0,2474.0,10200,6600.0,5383,4025.0,5180.0,3040.0,78105,32190,1541.0,12250.0,28401,6999.0,5500.0,11475.0
7380,7602.0,19524,1400,4500.0,30905.0,24099.0,9980.0,1697.0,30080.0,2521.0,3510,2240.0,8950.0,8967.0,2494.0,10150,6600.0,5400,4049.0,5240.0,3050.0,80000,32650,1547.0,12300.0,28950,6960.0,5525.0,11300.0
7390,7620.0,19790,1395,4700.0,30750.0,24440.0,9950.0,1730.0,29980.0,2600.0,3563,2253.0,8950.0,8877.0,2494.0,10215,6590.0,5490,4050.0,5275.0,3048.0,79700,32850,1549.0,12350.0,29200,6950.0,5580.0,11575.0
7390,7650.0,20000,1390,4700.0,30749.0,24650.0,9999.0,1747.0,30080.0,2576.0,3563,2270.0,8910.0,8919.0,2488.0,10198,6600.0,5453,3991.0,5266.0,3050.0,80000,32500,1556.0,12299.0,29600,6925.0,5701.0,11720.0
7390,7690.0,19900,1390,4660.0,30900.0,24258.0,10000.0,1731.0,30080.0,2601.0,3563,2270.0,8997.0,8919.0,2464.0,10275,6600.0,5390,3950.0,5174.0,3069.0,80000,32319,1556.0,12450.0,29400,6961.0,5630.0,11640.0
7394,7699.0,19900,1400,4610.0,30900.0,24258.0,10000.0,1731.0,29875.0,2630.0,3626,2281.0,8997.0,8865.0,2464.0,10275,6670.0,5390,3950.0,5174.0,3069.0,80500,32319,1578.0,12450.0,29400,6960.0,5630.0,11640.0
7380,7699.0,20299,1397,4610.0,30970.0,24375.0,10340.0,1775.0,29031.0,2630.0,3585,2305.0,9000.0,8545.0,2515.0,10300,6599.0,5400,3982.0,5185.0,3099.0,79500,32651,1546.0,12563.0,30076,6960.0,5750.0,11920.0
7300,7600.0,19960,1390,4750.0,30125.0,23860.0,10400.0,1769.0,29371.0,2651.0,3558,2270.0,8785.0,8492.0,2524.0,10076,6536.0,5350,3960.0,5124.0,3120.0,78810,32298,1543.0,12425.0,30000,7100.0,5700.0,11800.0
7360,7600.0,20000,1399,4800.0,29950.0,23850.0,10100.0,1770.0,29980.0,2670.0,3619,2275.0,8900.0,8622.0,2485.0,10160,6522.0,5320,4000.0,5099.0,3160.0,79250,31850,1559.0,12300.0,29600,7000.0,5455.0,11581.0
7360,7600.0,20299,1399,4839.0,30629.0,24199.0,10450.0,1785.0,29980.0,2689.0,3619,2275.0,8920.0,8622.0,2488.0,10200,6522.0,5325,4000.0,5100.0,3195.0,79250,31949,1559.0,12405.0,29800,7099.0,5649.0,11790.0
7342,7887.0,20299,1393,4804.0,30629.0,24199.0,10450.0,1785.0,30080.0,2725.0,3605,2280.0,8920.0,8743.0,2488.0,10200,6575.0,5325,4000.0,5100.0,3195.0,80500,31949,1564.0,12405.0,29800,7109.0,5649.0,11790.0
7399,7887.0,21150,1397,4804.0,30707.0,23950.0,10400.0,1790.0,30180.0,2725.0,3647,2325.0,8831.0,8712.0,2503.0,10150,6650.0,5398,4070.0,5218.0,3205.0,80200,32850,1603.0,12384.0,30335,7109.0,5675.0,11465.0
7400,7860.0,21800,1383,4795.0,30895.0,23701.0,10615.0,1810.0,30080.0,2729.0,3629,2300.0,8960.0,8823.0,2502.0,10395,6630.0,5540,4100.0,5300.0,3221.0,80000,33020,1608.0,12640.0,30550,7100.0,5725.0,11150.0
7300,7900.0,21400,1386,5100.0,32065.0,23780.0,10490.0,1810.0,29480.0,2774.0,3591,2293.0,8924.0,8787.0,2516.0,10380,6600.0,5480,4200.0,5305.0,3215.0,79400,33400,1610.0,12335.0,30708,7193.0,5571.0,11075.0
7350,8000.0,21033,1388,4939.0,31900.0,24099.0,10650.0,1805.0,29780.0,2745.0,3586,2287.0,8845.0,8831.0,2542.0,10300,6600.0,5600,4220.0,5420.0,3195.0,78600,33539,1615.0,12550.0,30535,7204.0,5401.0,10810.0
7241,7960.0,21700,1382,4980.0,32200.0,24014.0,10920.0,1790.0,28969.0,2785.0,3591,2270.0,8900.0,8950.0,2601.0,10299,6570.0,5649,4455.0,5501.0,3180.0,80300,34000,1598.0,12403.0,30899,7130.0,5385.0,10930.0
7234,7939.0,22251,1390,4979.0,32451.0,23971.0,11200.0,1805.0,29269.0,2782.0,3594,2293.0,8818.0,8888.0,2640.0,10250,6455.0,5511,4447.0,5400.0,3186.0,80900,34461,1585.0,12255.0,31800,7150.0,5350.0,10800.0
7100,7850.0,22250,1399,4980.0,31700.0,24260.0,10800.0,1780.0,29680.0,2722.0,3668,2302.0,8875.0,8668.0,2612.0,10320,6463.0,5500,4299.0,5364.0,3140.0,81000,33480,1589.0,12285.0,31175,7075.0,5340.0,10550.0
6800,7465.0,22250,1395,4925.0,31005.0,24400.0,11096.0,1777.0,29291.0,2705.0,3612,2300.0,8885.0,8782.0,2655.0,10258,6515.0,5600,4389.0,5441.0,3156.0,80450,33400,1567.0,12100.0,31000,6925.0,5404.0,10800.0
6760,7369.0,21700,1415,4990.0,30960.0,24405.0,11279.0,1778.0,28981.0,2685.0,3605,2262.0,8981.0,8624.0,2650.0,10320,6515.0,5670,4432.0,5522.0,3180.0,77200,33250,1567.0,12110.0,30850,6885.0,5341.0,10750.0
6819,7600.0,21600,1411,5180.0,30050.0,24636.0,11095.0,1775.0,28981.0,2700.0,3661,2277.0,8875.0,8510.0,2609.0,10425,6584.0,5515,4400.0,5350.0,3238.0,79000,33175,1579.0,12015.0,30479,6890.0,5416.0,10899.0
6981,7560.0,21602,1413,5155.0,30370.0,24780.0,11350.0,1780.0,28282.0,2699.0,3677,2290.0,8970.0,8624.0,2675.0,10500,6550.0,5599,4400.0,5390.0,3185.0,81000,33970,1594.0,12100.0,30020,6869.0,5363.0,10750.0
7040,7600.0,21400,1411,5360.0,29830.0,25150.0,11331.0,1770.0,28480.0,2630.0,3759,2310.0,8940.0,8422.0,2690.0,10597,6700.0,5535,4480.0,5385.0,3192.0,80600,33835,1617.0,12188.0,29798,6900.0,5440.0,10748.0
6785,7700.0,21400,1403,5550.0,29285.0,25450.0,11360.0,1760.0,27772.0,2604.0,3710,2297.0,9038.0,8413.0,2661.0,10800,6677.0,5600,4550.0,5450.0,3199.0,78150,32621,1615.0,12150.0,29601,6940.0,5569.0,10710.0
6554,7780.0,20870,1400,5560.0,29300.0,25385.0,11000.0,1760.0,27281.0,2600.0,3670,2270.0,8995.0,8118.0,2600.0,10800,6719.0,5555,4536.0,5450.0,3200.0,75236,31000,1590.0,12095.0,29125,7125.0,5440.0,10750.0
6526,7700.0,20618,1396,5300.0,29200.0,25185.0,10693.0,1749.0,27931.0,2535.0,3647,2271.0,8850.0,8409.0,2539.0,10439,6832.0,5435,4450.0,5301.0,3110.0,76200,30771,1588.0,12087.0,28999,7035.0,5356.0,10750.0
6500,7700.0,20865,1386,5225.0,29360.0,24874.0,10605.0,1749.0,27482.0,2500.0,3548,2279.0,8887.0,8184.0,2548.0,10525,6800.0,5425,4480.0,5250.0,3115.0,73001,30450,1581.0,12085.0,28750,7000.0,5350.0,10925.0
6500,7700.0,20190,1372,5069.0,28701.0,24875.0,10414.0,1772.0,27919.0,2479.0,3587,2260.0,8944.0,8096.0,2526.0,10500,6820.0,5339,4300.0,5200.0,3060.0,74990,29801,1551.0,12060.0,28100,6950.0,5285.0,10639.0
6540,7650.0,20295,1360,4916.0,28601.0,25449.0,10696.0,1780.0,27777.0,2465.0,3633,2293.0,8875.0,8052.0,2581.0,10550,6952.0,5325,4350.0,5180.0,3090.0,73500,29550,1573.0,12120.0,28838,6898.0,5329.0,10653.0
6740,7700.0,19995,1369,4995.0,28496.0,25287.0,10600.0,1825.0,26982.0,2525.0,3680,2288.0,9000.0,7836.0,2625.0,10797,6985.0,5432,4385.0,5256.0,3107.0,72599,29075,1585.0,12200.0,28600,6900.0,5460.0,10675.0
6675,7700.0,19750,1370,5080.0,27895.0,25250.0,10600.0,1828.0,26972.0,2600.0,3647,2327.0,8995.0,7920.0,2594.0,10885,7045.0,5443,4361.0,5250.0,3105.0,70500,28400,1560.0,12200.0,28700,7100.0,5450.0,10945.0
6670,7700.0,18900,1378,4975.0,27410.0,24900.0,10200.0,1820.0,27532.0,2650.0,3690,2329.0,8941.0,7995.0,2620.0,10800,7032.0,5450,4260.0,5310.0,3051.0,73210,28040,1560.0,12212.0,29001,7100.0,5474.0,10925.0
6800,7650.0,19950,1380,4820.0,28095.0,24610.0,10500.0,1822.0,27980.0,2578.0,3703,2330.0,8950.0,7832.0,2642.0,10701,7091.0,5480,4288.0,5300.0,3080.0,73500,29167,1563.0,12150.0,29000,7040.0,5441.0,10935.0
6838,7780.0,20251,1373,4865.0,28100.0,24775.0,10500.0,1880.0,27381.0,2575.0,3729,2280.0,8980.0,7330.0,2627.0,10670,7200.0,5471,4250.0,5300.0,3119.0,70000,29250,1531.0,12305.0,29299,7166.0,5450.0,10901.0
6550,7600.0,19115,1370,4975.0,26912.0,25190.0,10111.0,1924.0,26483.0,2650.0,3647,2275.0,8960.0,7603.0,2594.0,10600,7160.0,5530,4200.0,5300.0,3094.0,68800,27670,1509.0,12181.0,28000,7249.0,5460.0,10850.0
6700,7561.0,18329,1366,4899.0,27325.0,24870.0,9880.0,1885.0,25883.0,2710.0,3668,2246.0,8825.0,7770.0,2500.0,10219,7200.0,5300,4150.0,5079.0,3050.0,73300,27246,1505.0,11725.0,27089,7300.0,5325.0,10700.0
6650,7561.0,18350,1380,4715.0,28100.0,25365.0,10075.0,1913.0,26482.0,2645.0,3709,2285.0,8870.0,7704.0,2494.0,10339,7181.0,5345,4095.0,5080.0,3050.0,71900,27641,1551.0,12060.0,27175,7260.0,5335.0,10925.0
6590,7456.0,19005,1375,4850.0,28600.0,24950.0,10100.0,1945.0,26633.0,2600.0,3709,2265.0,8900.0,7814.0,2570.0,10700,7203.0,5357,4107.0,5100.0,3030.0,72575,28650,1535.0,12170.0,27800,7286.0,5550.0,11100.0
6700,7549.0,18751,1380,4900.0,28515.0,25000.0,10100.0,1971.0,27427.0,2623.0,3747,2275.0,8905.0,7788.0,2562.0,10515,7215.0,5303,4100.0,5114.0,3140.0,71885,28375,1536.0,12140.0,27700,7139.0,5460.0,11080.0
7000,7575.0,18600,1380,4855.0,28725.0,25180.0,10100.0,1968.0,27481.0,2610.0,3701,2260.0,8900.0,7962.0,2530.0,10420,7296.0,5380,4100.0,5119.0,3090.0,70801,28076,1499.0,11900.0,27305,7079.0,5450.0,11275.0
6950,7755.0,18450,1385,4815.0,28900.0,26095.0,10100.0,1955.0,27632.0,2620.0,3758,2300.0,8900.0,8213.0,2518.0,10370,7400.0,5380,4087.0,5150.0,3130.0,73300,27750,1555.0,11883.0,26800,7006.0,5385.0,11050.0
6970,7830.0,18500,1399,4735.0,29100.0,26020.0,10380.0,1983.0,27989.0,2612.0,3731,2320.0,9025.0,8325.0,2545.0,10600,7475.0,5520,4156.0,5277.0,3155.0,73400,28500,1529.0,12052.0,27180,7050.0,5410.0,11147.0
7025,7940.0,18800,1400,4850.0,29760.0,25650.0,10721.0,1967.0,28381.0,2620.0,3709,2338.0,9175.0,8259.0,2532.0,10697,7451.0,5550,4185.0,5304.0,3198.0,73500,29150,1556.0,12382.0,28175,7115.0,5350.0,10920.0
6939,7800.0,19620,1396,4700.0,29500.0,25652.0,10855.0,1982.0,27911.0,2650.0,3754,2365.0,9170.0,8202.0,2540.0,10900,7485.0,5700,4230.0,5458.0,3212.0,74600,29588,1550.0,12468.0,27900,7070.0,5360.0,10880.0
6940,8000.0,19622,1406,4900.0,28610.0,25950.0,10970.0,1970.0,27970.0,2669.0,3724,2355.0,9190.0,8074.0,2595.0,10855,7506.0,5708,4228.0,5520.0,3202.0,74013,29690,1530.0,12310.0,28150,7179.0,5400.0,11175.0
6915,8100.0,19450,1405,4875.0,28100.0,26210.0,10995.0,1964.0,28481.0,2670.0,3703,2399.0,9028.0,8008.0,2596.0,10801,7695.0,5610,4239.0,5445.0,3200.0,72199,28900,1534.0,12123.0,28275,7189.0,5425.0,11150.0
